station	tmprg_max	tmprg_min	tmprg_diff	lat	lon	elev	state	name	gsn	hcn	wmo	rank_max	rank_min
RP000098444	5.9415024631	4.0410087719	1.9004936911	13.133	123.733	17		LEGASPI	GSN		98444	0	0
RP000098755	4.6666666667	2.3047619048	2.3619047619	8.367	126.333	3		HINATUAN	GSN		98755	0	0
RP000098836	2.8774712644	2.2576190476	0.6198522167	6.9	122.067	6		ZAMBOANGA	GSN		98836	0	0
RP000982230	4.6144021739	8.26	-3.645597826	18.183	120.533	5		LAOAG			98223	0	0
RP000986530	6.49	2.9208128079	3.5691871921	9.8	125.5	55		SURIGAO			98653	0	0
RPM00098132	8.2644179894	9.0840659341	-0.819647945	20.8	121.85	124		ITBAYAT			98132	0	0
RPM00098134	7.6939130435	9.075	-1.381086957	20.433	121.967	167		BASCO RADAR			98134	0	0
RPM00098222	4.8589247312	6.6321937322	-1.773269001	17.555	120.356	4.9		VIGAN			98222	0	0
RPM00098233	11.203448276	7.4436363636	3.7598119122	17.638	121.731	21.3		TUGUEGARAO			98233	1	0
RPM00098325	5.1557471264	5.5261363636	-0.370389237	16.083	120.35	2		DAGUPAN			98325	0	0
RPM00098328	3.9719029374	5.9052362708	-1.933333333	16.375	120.62	1295.7		BAGUIO			98328	0	0
RPM00098330	7.2455665025	5.1394736842	2.1060928183	15.467	120.95	32		CABANATUAN			98330	0	0
RPM00098446	5.4642857143	3.8235294118	1.6407563025	13.576	124.206	36.9		VIRAC			98446	0	0
RPM00098644	4.2954022989	2.7541666667	1.5412356322	9.664	123.853	11.6		TAGBILARAN			98644	0	0
RPM00098646	4.393287037	3.595	0.798287037	10.308	123.979	9.4		MACTAN CEBU INTL			98646	0	0
RPW00041229	6.2829032258	4.4035714286	1.8793317972	14.55	120.9833	4.3		MANILA			98425	0	0
RQC00660061	3.5677419355	5.2612903226	-1.693548387	18.1747	-66.7978	557.8	PR	ADJUNTAS SUBSTN				0	0
RQC00660152	3.4932330827	3.8838768116	-0.390643729	17.9556	-66.2222	7.6	PR	AGUIRRE				0	0
RQC00660158	5.3032258065	4.7842165899	0.5190092166	18.1281	-66.2642	710.2	PR	AIBONITO 1 S				0	0
RQC00660426	4.1571087216	3.6709677419	0.4861409797	18.3494	-66.7525	323.1	PR	ARECIBO OBSY				0	0
RQC00662801	2.4258064516	4.5243087558	-2.098502304	18.3808	-67.1569	12.2	PR	COLOSO				0	0
RQC00663431	3.8870967742	5.0483870968	-1.161290323	18.3361	-66.6667	61	PR	DOS BOCAS				0	0
RQC00664193	2.735483871	3.6501668521	-0.914682981	17.9783	-66.0875	21.9	PR	GUAYAMA 2E				0	0
RQC00664276	4.0967741935	4.7032258065	-0.606451613	18.2583	-65.9922	48.8	PR	GURABO SUBSTN				0	0
RQC00664614	3.5709677419	3.7870967742	-0.216129032	18.1506	-66.7719	2.7	PR	HUMACAO NATURAL RESERVE				0	0
RQC00664702	2.5488172043	3.3389247312	-0.790107527	18.4653	-67.0525	128	PR	ISABELA SUBSTN				0	0
RQC00665064	3.5870967742	4.0903225806	-0.503225806	18.2264	-65.9114	64.9	PR	JUNCOS 1 SE				0	0
RQC00665097	3.708041958	4.7678571429	-1.059815185	18.0331	-67.0722	27.4	PR	LAJAS SUBSTN				0	0
RQC00665693	4.0788172043	4.0258064516	0.0530107527	17.9722	-67.0461	3.7	PR	MAGUEYES ISLAND				0	0
RQC00665807	3.2478110599	4.5161290323	-1.268317972	18.4308	-66.4661	76.2	PR	MANATI 2 E				0	0
RQC00665908	3.5780952381	3.215	0.3630952381	18.1511	-66.9889	863.2	PR	MARICAO 2 SSW				0	0
RQC00666343	4.1049539171	2.5733870968	1.5315668203	18.2972	-65.29	71.3	PR	CULEBRA HILL				0	0
RQC00666725	3.9612903226	2.7539784946	1.207311828	18.3169	-65.8664	466	PR	PALMA SOLA				0	0
RQC00666730	4.3677419355	4.6	-0.232258065	18.385	-66.43	170.7	PR	PALMAREJO VEGA BAJA				0	0
RQC00667292	2.9966666667	4.7301470588	-1.733480392	18.0258	-66.5253	21.3	PR	PONCE 4 E				0	0
RQC00668126	3.8142857143	2.3460526316	1.4682330827	18.3375	-67.2497	3	PR	RINCON				0	0
RQC00668306	4.4227777778	4.2970760234	0.1257017544	18.3906	-66.0542	28	PR	RIO PIEDRAS EXP STN				0	0
RQC00668814	3.3528571429	3.7620430108	-0.409185868	18.4311	-65.9917	3	PR	WFO SAN JUAN				0	0
RQC00669415	4.575862069	4.1143678161	0.4614942529	18.4356	-66.1678	8.5	PR	TOA BAJA LEVITTOWN				0	0
RQC00669432	4.4055555556	4.7398169336	-0.334261378	18.1731	-66.4928	868.1	PR	TORO NEGRO FOREST				0	0
RQC00669521	3.2659259259	3.3376666667	-0.071740741	18.3283	-66.0164	35.1	PR	TRUJILLO ALTO 2 SSW				0	0
RQW00011630	3.2673333333	2.7951612903	0.472172043	18.255	-65.6408	10.1	PR	ROOSEVELT ROADS				0	0
RQW00011641	3.5627956989	3.4387096774	0.1240860215	18.4325	-66.0108	2.7	PR	SAN JUAN L M MARIN AP	GSN		78526	0	0
RSM00020046	8.4884615385	21.336805556	-12.84834402	80.6	58	22		POLAR GMO IM.E.T.KRENKELJ	GSN		20046	0	4
RSM00020476		0		75.42	88.9	10		STERLEGOVA			20476		0
RSM00020667	0	32.843921569	-32.84392157	73.33	70.0294	6		BELY ISLAND	GSN		20667	0	8
RSM00021931	8.1263157895	50.03496732	-41.90865153	70.77	136.22	23		JUBILEJNAJA	GSN		21931	0	9
RSM00022212	4.64	31.636923077	-26.99692308	67.967	32.883	132		MONCEGORSK			22212	0	8
RSM00022820	6	19.1	-13.1	61.8167	34.2667	110		PETROZAWODSK			22820	0	3
RSM00022996	6.6333333333	32.112142857	-25.47880952	60.367	49.65	152		OBJACEVO			22996	0	8
RSM00025538	0	44.683333333	-44.68333333	64.22	164.23	324		VERHNEE PENZINO	GSN		25538	0	9
RSM00026094	0.6305555556	1.1111111111	-0.480555556	59.7	33.6	61		TIHVIN			26094	0	0
RSM00026099		0.325		59.5	34.7	176		EFIMOVSKAJA			26099		0
RSM00026258		0		57.8167	28.3331	43		PSKOV			26258		0
RSM00027252	5.6625	25.71125	-20.04875	58.35	43.383	144		NIKOLO-POLOMA			27252	0	6
RSM00027321	0.6080357143	21.027777778	-20.41974206	57.5	38.3	122		UGLIC			27321	0	4
RSM00027347	0.1928571429	27.43	-27.23714286	56.95	40.967	126		IVANOVO			27347	0	7
RSM00027355	7.7	27.484583333	-19.78458333	57.333	43.117	132		JUR'EVEC			27355	0	7
RSM00027393	2.6833333333	6.8166666667	-4.133333333	57.55	49.95	136		NOLINSK			27393	0	0
RSM00027417	0.7666666667	1.5994047619	-0.832738095	56.35	36.75	167		KLIN			27417	0	0
RSM00027697	7.3454545455	29.771428571	-22.42597403	54.95	48.817	156		TETJUSI			27697	0	8
RSM00027776	3.5185714286	25.465131579	-21.94656015	54.483	46.7	100		SURSKOE			27776	0	6
RSM00027823	4.3214285714	26.190172414	-21.86874384	53.7831	39.25	209		PAVELETZ			27823	0	6
RSM00027858	2.25	27.752631579	-25.50263158	53.333	43.317	261		PACELMA			27858	0	7
RSM00028144	4.6666666667	32.845510836	-28.17884417	58.9	60.7994	125		VERHOTURE			28144	0	8
RSM00028224	0	31.385087719	-31.38508772	58.0167	56.3	171		PERM	GSN		28224	0	8
RSM00028255	0	35.555555556	-35.55555556	58.0994	63.7	103		TURINSK			28255	0	9
RSM00028334	6.6	32.632222222	-26.03222222	57.35	58.217	244		SAMARY			28334	0	8
RSM00028383	0	38.417647059	-38.41764706	57.517	72.4	66		TEVRIZ			28383	0	9
RSM00028428	0.3	33.860130719	-33.56013072	56.5	56.133	142		CERNUSKA			28428	0	9
RSM00028451	1.21	33.998484848	-32.78848485	56.85	62.717	126		KAMYSLOV			28451	0	9
RSM00028588	4.3	37.564090909	-33.26409091	55.567	71.367	129		NAZYVOEVSK			28588	0	9
RSM00028655	1.35	33.811764706	-32.46176471	55.233	63.317	176		SUMIHA			28655	0	8
RSM00028688	0	34.645378151	-34.64537815	54.9	71.25	128		ISILKUL			28688	0	9
RSM00028696	0	36.638095238	-36.63809524	55.033	74.583	107		KALACINSK			28696	0	9
RSM00028705	1.9875	31.46875	-29.48125	54.417	51.1	158		CELNO-VERSINY			28705	0	8
RSM00028806	6.7142857143	33.255	-26.54071429	53.617	52.45	87		BUGURUSLAN			28806	0	8
RSM00028908	5.8	30.662318841	-24.86231884	52.617	51.283	88		AVANGARD ZERNOSOVHO			28908	0	8
RSM00028909	0	34.276190476	-34.27619048	52.817	52.217	80		BUZULUK			28909	0	9
RSM00031418	0	45.888521739	-45.88852174	52.283	135.8	201		VESELAJA GORKA			31418	0	9
RSM00031439	0	48.076666667	-48.07666667	52.38	140.47	33		BOGORODSKOE			31439	0	9
RSM00031510	0	0	0	50.25	127.5	130		BLAGOVESCENSK			31510	0	0
RSM00031534	0	52.381481481	-52.38148148	50.433	131.017	230		SEKTAGLI			31534	0	9
RSM00031561	0	53.985172414	-53.98517241	50.533	137.033	22		KOMSOMOLSK-NA-AMURE			31561	0	9
RSM00031702	0	50.004131054	-50.00413105	49	131.083	257		OBLUCE			31702	0	9
RSM00031725	0	48.730518519	-48.73051852	48.62	133.83	50		SMIDOVICH			31725	0	9
RSM00031825	8.65	44.216666667	-35.56666667	47.6	138.4	165		AGZU			31825	0	9
RSM00031832	0	46.7	-46.7	46.8	134.267	68		BIKIN			31832	0	9
RSM00031845	7.7	48.752766798	-41.0527668	46.53	135.3	128		KRASNYJ JAR			31845	0	9
RSM00031921	0	40.37047619	-40.37047619	44.717	132.067	78		ASTRAHANKA			31921	0	9
RSM00031981	0	43.742068966	-43.74206897	43.967	133.067	188		ANUCINO			31981	0	9
RSM00031987	3.9	35.144805195	-31.24480519	43.15	133.017	208		PARTIZANSK			31987	0	9
RSM00032069	0	36.746182266	-36.74618227	50.05	142.167	4		PILVO			32069	0	9
RSM00032252	0	34.978181818	-34.97818182	58.5	159.17	4		UST-VOJAMPOLKA	GSN		32252	0	9
RSM00032389	2.7333333333	31.891168091	-29.15783476	56.3167	160.8331	28		KLJUCHI	GSN		32389	0	8
RSM00032540	2.21	22.282615385	-20.07261538	52.9831	158.65	32		PETROPAVLOVSK-KAMCHATSKIJ			32583	0	4
RSM00034072	0.2666666667	32.238809524	-31.97214286	52.333	46.367	302		KARABULAK			34072	0	8
RSM00034098	0.7511111111	33.207272727	-32.45616162	52.033	48.833	38		PUGACEV			34098	0	8
RSM00034199	2.1583333333	33.590269151	-31.43193582	51.2	49.733	104		OZINKI			34199	0	8
RSM00034240	0	0.1	-0.1	50.8	42	110		URJUPINSK			34240	0	0
RSM00034254	2.5	29.135968379	-26.63596838	50.533	42.683	98		NOVOANNENSKIJ			34254	0	7
RSM00034262	3.375	30.995769231	-27.62076923	50.833	44.567	114		RUDNYA			34262	0	8
RSM00034267	2.7833333333	27.949684211	-25.16635088	50.367	44.117	102		DANILOVKA			34267	0	7
RSM00034344	0	26.134615385	-26.13461538	49.8	41.15	72		KAZANSKAJA			34344	0	6
RSM00034356	4.1	28.494347826	-24.39434783	49.8	43.7	119		FROLOVO			34356	0	7
RSM00034373	5.2833333333	32.293090909	-27.00975758	50.05	46.883	37		PALLASOVKA			34373	0	8
RSM00034445	1.65	25.13219697	-23.48219697	49.217	41.833	91		BOKOVSKAJA			34445	0	5
RSM00034476	6.625	33.013043478	-26.38804348	49.1	46.9	6		EL-TON			34476	0	8
RSM00034535	0	24.568	-24.568	48.3	40.3	51		KAMENSK-SAHTINSKIJ			34535	0	5
RSM00034578	0.2	30.004180602	-29.8041806	48.067	46.117	5		CERNYJ JAR			34578	0	8
RSM00034644	0.05	26.171052632	-26.12105263	47.583	41.1	66		KONSTANTINOVSK			34644	0	6
RSM00034655	2.15	23.781944444	-21.63194444	47.633	43.15	49		KOTEL'NIKOVO			34655	0	5
RSM00034720	0	24.85	-24.85	47.2	38.95	30		TAGANROG (LIGHTHOUSE)			34720	0	5
RSM00034727	1.1666666667	26.593734336	-25.42706767	46.8	38.267	3		EJSK			34727	0	6
RSM00034730	4.7	24.894537815	-20.19453782	47.25	39.82	66		ROSTOV-NA-DONU			34730	0	5
RSM00034740	5.1	24.503174603	-19.4031746	46.52	41.35	79		GIGANT			34740	0	5
RSM00034743	0.05	24.593609023	-24.54360902	47.15	42.483	72		ZIMOVNIKI			34743	0	5
RSM00034759	3.35	25.29675	-21.94675	46.6	43.7	106		REMONTNOE			34759	0	5
RSM00034824	0.7	25.379166667	-24.67916667	46.0331	38.15	3		PRIMORSKO-AHTARSK			34824	0	6
RSM00034838	1.8857142857	24.138655462	-22.25294118	45.85	40.083	78		TIHORECK			34838	0	5
RSM00034845	4.85	24.240740741	-19.39074074	46.067	41.967	86		GORODOVIKOVSK			34845	0	5
RSM00034880	0.45	29.70952381	-29.25952381	46.2831	48.05	-23		ASTRAKAN	GSN		34880	0	8
RSM00034887	1.675	29.173420479	-27.49842048	45.8	47.217	-18		LIMAN			34887	0	7
RSM00034949	4	25.247222222	-21.24722222	45.05	42.02	473		STAVROPOL (AMSG)			34949	0	5
RSM00034954	3.5	17.792	-14.292	45.35	42.85	140		SVETLOGRAD			34954	0	3
RSM00034958	2.8	15.969565217	-13.16956522	45.1	43.45	162		BLAGODARNYJ			34958	0	2
RSM00035001	4.9714285714	33.62406015	-28.65263158	52.383	50.467	64		BOLSAJA GLUSCICA			35001	0	8
RSM00035007	1.7	33.686190476	-31.98619048	51.9	50.3	72		PERELYUB			35007	0	8
RSM00037001	7.6571428571	14.55	-6.892857143	44.9	37.3	30		ANAPA			37001	0	2
RSM00037018	1.4	19.042608696	-17.6426087	44.1	39.1	41		TUAPSE			37018	0	3
RSM00037054	6.2	23.796428571	-17.59642857	44.2	43.1	316		MINERAL-NYE-VODY			37054	0	5
RSM00037058	9.05	24.550592885	-15.50059289	44.15	43.467	302		GEORGIEVSK			37058	0	5
RSM00037085	0.4	19.711111111	-19.31111111	44.4	46.55	-21		KOCUBEJ			37085	0	3
RWM00064387	3.415	1.1275	2.2875	-1.969	30.139	1481		KIGALI INTL			64387	0	0
SA000040361	8.8	20.44375	-11.64375	29.783	40.1	689		AL-JOUF	GSN		40361	0	3
SA000040430	5.4	18	-12.6	24.55	39.7	636		AL-MADINAH	GSN		40430	0	3
SA000040438		0		24.7	46.733	620		RIYADH OBS. (O.A.P.	GSN		40438		0
SA000041024	10.247402597	9.4888888889	0.7585137085	21.7	39.183	17		JEDDAH (KING ABDUL	GSN		41024	1	0
SA000403940	8.8	20.713636364	-11.91363636	27.433	41.683	1002		HAIL	GSN		40394	0	4
SAM00040362	7.9	21.744642857	-13.84464286	29.626	43.491	449.3		RAFHA			40362	0	4
SAM00040373	7.9	22.652285714	-14.75228571	28.335	46.125	357.8		QAISUMAH			40373	0	4
SAM00040375	4	19.568181818	-15.56818182	28.365	36.619	777.5		TABUK			40375	0	3
SAM00040377	8.3	20.562820513	-12.26282051	27.901	45.528	412.1		KING KHALED MILITARY CITY			40377	0	3
SAM00040400	5.4	12.317094017	-6.917094017	26.199	36.476	20.1		WEJH			40400	0	1
SAM00040401	20.127428571	6.86	13.267428571	26.294	38.064	623		PRINCE ABDULMAJEED BIN ABDULA			40401	3	0
SAM00040417	9.1748387097	5.4695652174	3.7052734923	26.45	49.817	12		K.F.I.A. (KING FAHAD INT. AIR			40417	0	0
SAM00040439	8.4	12.884615385	-4.484615385	24.144	38.063	7.9		YENBO			40439	0	1
SAM00041140	7.9386206897	8.8495818399	-0.91096115	16.901	42.586	6.1		KING ABDULLAH BIN ABDULAZIZ	GSN		41140	0	0
SAW00032502	6	19.52173913	-13.52173913	26.2833	50.15	25.3		DHAHRAN			40416	0	3
SE000063980	3.3015789474	1.9105351171	1.3910438303	-4.667	55.517	3		SEYCHELLES INTERNAT	GSN		63980	0	0
SF000068296	7.1164746544	16.815483871	-9.699009217	-24.983	31.6	271		SKUKUZA			68296	0	2
SF000068370	0	0	0	-26.467	29.45	838		BETHAL			68370	0	0
SF000068712	6.2466666667	4.0511827957	2.195483871	-32.833	17.85	67		CAPE COLUMBINE			68712	0	0
SF000068858	8.3464285714	5.8892857143	2.4571428571	-33.033	27.833	125		EAST LONDON	GSN		68858	0	0
SF000068920	7.3039393939	8.6333333333	-1.329393939	-34.833	20.017	14		CAPE AGULHAS			68920	0	0
SF000068994	7.0161290323	6.1983333333	0.8177956989	-46.883	37.867	21		MARION ISLAND	GSN		68994	0	0
SF000288380	6.9871428571	10.183333333	-3.196190476	-34.017	22.383	190		GEORGE AIRPORT	GSN		68828	0	1
SF000347620	8.5863346105	11.186774194	-2.600439583	-33.7	25.433	157		UITENHAGE			68839	0	1
SF002394820	7.6468894009	13.012142857	-5.365253456	-29.533	30.283	1071		CEDARA			68580	0	1
SF003044460	8.1013793103	11.862083333	-3.760704023	-28.95	31.7	38		MTUNZINI			68497	0	1
SF003336820	8.6475369458	14.079310345	-5.431773399	-28.367	29.383	1680		VAN REENEN			68471	0	1
SF003724960	8.1305854241	12.975029869	-4.844444444	-27.783	30.8	1163		VRYHEID			68387	0	1
SF005547860	5.9253846154	6.8527956989	-0.927411084	-25.1	30.467	1425		LYDENBURG			68184	0	0
SFM00068174	0	0	0	-23.867	29.45	1224		POLOKWANE	GSN		68174	0	0
SFM00068262	6.6375711575	1.9	4.7375711575	-25.733	28.183	1322		PRETORIA(MET)	GSN		68262	0	0
SFM00068263	8.9184946237	12.930909091	-4.012414467	-25.917	28.217	1500		PRETORIA/IRENE			68263	0	1
SFM00068588	6.3607142857	11.82655914	-5.465844854	-29.97	30.951	10.1		DURBAN INTL			68588	0	1
SFM00068591	4.3324137931	7.5268472906	-3.194433498	-30.85	30.333	154		MARGATE			68591	0	0
SFM00068592	4.6702380952	11.929411765	-7.259173669	-29.617	31.133	127		KING SHAKA INTL AIRPORT	GSN		68592	0	1
SFM00068842	6.5455465587	11.795	-5.249453441	-33.985	25.617	68.9		PORT ELIZABETH INTL	GSN		68842	0	1
SG000001627	10.373647059	8.8792207792	1.4944262796	15.38	-15.15	21		LINGUERE			61627	1	0
SG000061641	9.3425339367	9.2909090909	0.0516248457	14.733	-17.5	24		DAKAR/YOFF	GSN		61641	0	0
SG000061687	9.604887218	7.8160326087	1.7888546093	13.767	-13.683	50		TAMBACOUNDA	GSN		61687	1	0
SGM00061600	9.2032085561	11.091847826	-1.88863927	16.051	-16.463	2.7		SAINT LOUIS			61600	0	1
SGM00061666	7.9810150376	10.178095238	-2.197080201	14.65	-16.233	9		DIOURBEL			61666	0	1
SGM00061679	8.3655844156	7.5708333333	0.7947510823	14.147	-16.051	7.9		KAOLACK			61679	0	0
SGM00061695	6.8133597884	6.8836134454	-0.070253657	12.556	-16.282	22.9		ZIGUINCHOR			61695	0	0
SGM00061697	5.9990740741	8.3155555556	-2.316481481	12.41	-16.746	15.8		CAP SKIRING			61697	0	0
SGM00061699	10.288888889	8.1135869565	2.1753019324	12.572	-12.22	178		KEDOUGOU			61699	1	0
SNM00048698	3.2041666667	1.9252173913	1.2789492754	1.35	103.994	6.7		SINGAPORE CHANGI INTL			48698	0	0
SP000060040	8.7193548387	8.0235023041	0.6958525346	28.9517	-13.6003	14		LANZAROTE/AEROPUERTO	GSN		60040	0	0
SPE00119711	10.924285714	9.1492857143	1.775	43.3669	-8.4192	58		A CORUNA			8001	1	0
SPE00119720	12.24969697	9.2601382488	2.9895587208	43.3067	-8.3719	98		A CORUNA/ALVEDRO			8002	1	0
SPE00119792	10.45047619	9.5026497696	0.9478264209	43.5667	-6.0442	127		ASTURIAS/AVILES			8011	1	0
SPE00120098	7.5457373272	7.3619047619	0.1838325653	37.1367	-3.6314	687		GRANADA				0	0
SPE00120107	17.195698925	6.9178571429	10.277841782	40.6608	-3.1742	639		GUADALAJARA			8226	2	0
SPE00120197	7.3092857143	7.4071428571	-0.097857143	28.4444	-13.8631	25		FUERTEVENTURA/AEROPUERTO			60035	0	0
SPE00120215	7.4880392157	7.9681818182	-0.480142602	27.9225	-15.3892	24		LAS PALMAS DE GRAN CANARIA/GAN			60030	0	0
SPE00120431	7.5855913978	6.4619047619	1.1236866359	27.8189	-17.8889	32		HIERRO/AEROPUERTO			60001	0	0
SPE00120449	7.5754761905	6.6760368664	0.8994393241	28.6331	-17.755	33		LA PALMA/AEROPUERTO			60005	0	0
SPE00120458	9.5314516129	7.8883333333	1.6431182796	28.4631	-16.2553	35		STA. CRUZ DE TENERIFE			60020	1	0
SPE00120467	9.1996543779	7.7831797235	1.4164746544	28.4775	-16.3292	632		TENERIFE/LOS RODEOS			60015	0	0
SPE00120476	7.2248847926	7.0514285714	0.1734562212	28.0475	-16.5606	64		TENERIFE/SUR			60025	0	0
SU000062641	11.23	7.37	3.86	19.583	37.217	42		PORT SUDAN	GSN		62641	1	0
SU000062730	7.5181818182	8.7473684211	-1.229186603	15.467	36.4	500		KASSALA	GSN		62730	0	0
SU000062752	7.2375	6.6982142857	0.5392857143	14.033	35.4	599		GEDAREF			62752	0	0
SU000062760	5.22	7.4	-2.18	13.617	25.333	733		EL FASHER	GSN		62760	0	0
SU000062762	9.3090909091	11.989473684	-2.680382775	13.55	33.617	418		SENNAR	GSN		62762	0	1
SU000062770	6.15	3.5833333333	2.5666666667	13.483	22.45	805		GENINA	GSN		62770	0	0
SU000062781	7.3666666667	11.328571429	-3.961904762	12.7	28.433	564		EN NAHUD	GSN		62781	0	1
SU000062790	8.9142857143	9.9933333333	-1.079047619	12.05	24.883	643		NYALA			62790	0	1
SUM00062733	8.9033333333	8.4033333333	0.5	15.317	35.6	451		HALFA EL GAIDIDA			62733	0	0
SUM00062751	6.9246753247	9.64	-2.715324675	14.4	33.483	408		WAD MEDANI			62751	0	1
SUM00062772	9.0888888889	9.4352941176	-0.346405229	13.167	32.667	381		KOSTI/RABAK			62772	0	0
SUM00062795	5.675	9.2375	-3.5625	12.733	34.133	445		ABU NA'AMA			62795	0	0
SUM00062805	4.8305555556	9.1470588235	-4.316503268	11.786	34.337	482.2		DAMAZIN			62805	0	0
SUM00062810	3.1	1.25	1.85	11.138	29.701	563.3		KADUGLI			62810	0	0
SXM00088900	4.9833333333	5.9125	-0.929166667	-54	-38.05	2		BIRD ISLAND			88900	0	0
SXM00088903	8.9323529412	6.7253869969	2.2069659443	-54.283	-36.5	3		GRYTVIKEN	GSN		88903	0	0
TDM00078970	2.2848484848	2.5073593074	-0.222510823	10.583	-61.35	12.2		PIARCO INTL AP			78970	0	0
TEM00061976	4.8366666667	3.6666666667	1.17	-15.883	54.517	13		SERGE-FROLOW (ILE TROMELIN)			61976	0	0
TH000048303	7.3456989247	10.970307692	-3.624608768	19.883	99.833	416		CHIANG RAI	GSN		48303	0	1
TH000048325	8.4462365591	11.162666667	-2.716430108	18.167	97.933	213		MAE SARIANG			48325	0	1
TH000048327	8.2747497219	10.508333333	-2.233583611	18.783	98.983	313		CHIANG MAI			48327	0	1
TH000048328	8.412688172	11.498571429	-3.085883257	18.283	99.517	242		LAMPANG			48328	0	1
TH000048330	7.8725925926	12.499107143	-4.62651455	18.167	100.167	162		PHRAE			48330	0	1
TH000048351	7.2690322581	9.45	-2.180967742	17.617	100.1	64		UTTARADIT			48351	0	0
TH000048353	7.8435714286	12.620833333	-4.777261905	17.45	101.733	254		LOEI			48353	0	1
TH000048356	7.7387096774	11.820040486	-4.081330808	17.15	104.133	172		SAKON NAKHON			48356	0	1
TH000048357	7.1225806452	11.975333333	-4.852752688	17.417	104.783	148		NAKHON PHANOM			48357	0	1
TH000048375	7.3633333333	11.289195402	-3.925862069	16.667	98.55	197		MAE SOT			48375	0	1
TH000048376	8.3353763441	11.96957672	-3.634200375	16.883	99.15	124		TAK			48376	0	1
TH000048378	8.2972222222	9.725974026	-1.428751804	16.817	100.267	44		PHITSANULOK/SARIT			48378	0	1
TH000048379	7.2210526316	10.752339901	-3.53128727	16.433	101.15	116		PHETCHABUN			48379	0	1
TH000048381	7.562962963	10.339285714	-2.776322751	16.433	102.833	166		KHON KAEN			48381	0	1
TH000048383	8.0129032258	11.767424242	-3.754521017	16.533	104.717	139		MUKDAHAN			48383	0	1
TH000048400	6.6266666667	10.513333333	-3.886666667	15.8	100.167	35		NAKHON SAWAN	GSN		48400	0	1
TH000048405	7.2419354839	11.156439394	-3.91450391	16.05	103.683	142		ROI ET			48405	0	1
TH000048407	7.0476344086	10.126388889	-3.07875448	15.25	104.867	127		UBON RATCHATHANI			48407	0	1
TH000048425	7.5535714286	9.0842948718	-1.530723443	14.467	100.133	8		SUPHAN BURI			48425	0	0
TH000048426	5.0639097744	9.3304615385	-4.266551764	14.8	100.617	11		LOP BURI			48426	0	0
TH000048430	5.7903225806	8.2288695652	-2.438546985	14.05	101.367	6		PRACHIN BURI			48430	0	0
TH000048431	7.7992473118	10.378240741	-2.578993429	14.967	102.083	188		NAKHON RATCHASIMA			48431	0	1
TH000048432	7.135483871	10.395813205	-3.260329334	14.883	103.5	147		SURIN			48432	0	1
TH000048450	7.1369892473	8.3395604396	-1.202571192	14.017	99.533	29		KANCHANABURI			48450	0	0
TH000048455	5.2870967742	7.330273752	-2.043176978	13.733	100.567	4		BANGKOK METROPOLIS			48455	0	0
TH000048456	6.3070175439	7.54	-1.232982456	13.917	100.6	12		DON MUANG			48456	0	0
TH000048459	4.3782608696	7.1756944444	-2.797433575	13.367	100.983	2		CHON BURI			48459	0	0
TH000048462	5.2916666667	8.8260869565	-3.53442029	13.7	102.583	49		ARANYAPRATHET	GSN		48462	0	0
TH000048475	6.5621212121	6.3301724138	0.2319487983	12.583	99.95	6		HUA HIN			48475	0	0
TH000048477	3.7661538462	9.4157894737	-5.649635628	12.683	100.983	18		SATTAHIP			48477	0	0
TH000048480	3.2473502304	6.2880769231	-3.040726693	12.6	102.117	4		CHANTHABURI			48480	0	0
TH000048500	6.2290322581	7.1148717949	-0.885839537	11.8	99.8	3		PRACHUAP KHIRI KHAN	GSN		48500	0	0
TH000048501	4.7636363636	5.0156126482	-0.251976285	11.767	102.883	4		KHLONG YAI			48501	0	0
TH000048517	5.5788172043	5.8107692308	-0.231952026	10.483	99.183	5		CHUMPHON	GSN		48517	0	0
TH000048550	5.2833333333	2.8572580645	2.4260752688	9.467	100.05	7		KO SAMUI			48550	0	0
TH000048551	6.799047619	4.3428571429	2.4561904762	9.117	99.15	11		SURAT THANI			48551	0	0
TH000048552	6.0166666667	4.0656403941	1.9510262726	8.533	99.95	9		NAKHON SI THAMMARAT			48552	0	0
TH000048564	4.9	2.2616666667	2.6383333333	7.883	98.4	3		PHUKET			48564	0	0
TH000048565	3.2162878788	3.7015037594	-0.485215881	8.132	98.317	9		PHUKET AIRPORT			48565	0	0
TH000048567	4.8315668203	4.0235294118	0.8080374085	7.517	99.617	16		TRANG			48567	0	0
TH000048568	4.1966666667	2.7107826087	1.485884058	7.2	100.617	9		SONGKHLA	GSN		48568	0	0
TH000048569	5.1328042328	4.9511904762	0.1816137566	6.917	100.433	35		HAT YAI			48569	0	0
THM00048453	5.2630498534	8.5708812261	-3.307831373	13.667	100.617	6		BANG NA AGROMET			48453	0	0
THW00041018	8.255483871	12.901111111	-4.64562724	17.3833	102.8	178		UDON THANI			48354	0	1
TI000038725	25.04984472	0	25.04984472	39.4	69.7	2236		MADRUSKAT			38725	5	0
TI000038845	28.20952381	0	28.20952381	38.25	69.233	2239		SANGLOK			38844	6	0
TI000038851	32.248973607	0	32.248973607	39	70.3	1316		RASHT			38851	8	0
TO000005361	7.4793103448	4.4555555556	3.0237547893	8.98	1.13	400		SOKODE			65361	0	0
TO000005376	7.0128275862	2.3006666667	4.7121609195	7.58	1.12	402		ATAKPANE			65376	0	0
